adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,14195,tt0173716,en,Cecil B. Demented,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,7.000983,/fCwBrqo5YK3FHNlSuBubcmjxS1W.jpg,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Artic Productions LLC', 'id': 5359}, {'name': 'Polar Entertainment Corporation', 'id': 62072}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",17-05-00,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Demented Forever!,Cecil B. Demented,FALSE,6.2,51
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,14217,tt0456630,ja,輪廻,A Japanese actress begins having strange visions and experiences after landing a role in a horror film about a real-life murder spree that took place over forty years ago.,4.693567,/YfPS3pYnL1fN5OepQJ9veU8hXv.jpg,"[{'name': 'Toho Company', 'id': 882}, {'name': 'Nikkatsu', 'id': 955}, {'name': 'Tokyo Broadcasting System (TBS)', 'id': 1393}, {'name': 'Mainichi Broadcasting System (MBS)', 'id': 3363}, {'name': 'Oz Company', 'id': 4563}, {'name': 'Entertainment Farm (EF)', 'id': 14645}, {'name': 'Geneon Universal Entertainment Japan', 'id': 73394}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",26-10-05,0,96,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Death Is Only The Beginning,Reincarnation,FALSE,5.8,34
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,14244,tt1213574,en,Chris Rock: Kill the Messenger,"An HBO special edited from three performances from Chris Rock's 2008 comedy tour: London (dark suit, dark shirt), Johannesburg (black suit, white shirt) and New York (shiny jacket). Topics include the ongoing presidential campaign, the possibility of a black president, George W. Bush, gas prices, low-paid jobs, ringtones and bottled water, sex, relationships and the correct use of the n-word",1.703634,/6iJDI6EYXo3AoNbo1YVR7NgCKK4.jpg,"[{'name': 'Funny Business Productions', 'id': 3165}, {'name': 'CR Enterprises', 'id': 5360}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",27-09-08,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Chris Rock: Kill the Messenger,FALSE,7.9,27
FALSE,"{'id': 14246, 'name': 'Sniper Collection', 'poster_path': '/kbXbfY8DZWZmleuiBNxbfFencjp.jpg', 'backdrop_path': '/xmXnB27dZSp1SliHOyTio25P3Il.jpg'}",5000000,"[{'id': 28, 'name': 'Action'}]",,14245,tt0338450,en,Sniper 2,"Sergeant Thomas Beckett (Berenger) is back - and this time he has teamed up with death row inmate B.J. Cole (Woodbine) on a suicide mission to the Balkans. Their target: a rogue general accused of running ethnic cleansing missions. But when Becket discovers that the government is using him as a pawn in a bigger mission, the body count grows and bullets really start to fly.",3.437664,/2INFJHaFEyJZsyKPeRJubiIUpcB.jpg,"[{'name': 'Sandstorm Films', 'id': 2876}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28-12-02,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sniper 2,FALSE,5.4,30
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,14273,tt0235327,en,Dark Days,A cinematic portrait of the homeless population who live permanently in the underground tunnels of New York City.,0.689963,/ox2PadAqjmIfTipq2emXi8eZyyS.jpg,"[{'name': 'Wide Angle Pictures', 'id': 15486}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30-08-00,0,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dark Days,FALSE,7.7,36
FALSE,,700000,"[{'id': 99, 'name': 'Documentary'}]",,14275,tt0110057,en,Hoop Dreams,"This documentary follows two inner-city Chicago residents, Arthur Agee and William Gates, as they follow their dreams of becoming basketball superstars. Beginning at the start of their high school years, and ending almost 5 years later, as they start college, we watch the boys mature into men, still retaining their ""Hoop Dreams"".",9.47666,/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12-09-94,7830611,171,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Extraordinary True Story.,Hoop Dreams,FALSE,7.7,91
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,14320,tt0038574,en,Great Expectations,"In this Dickens adaptation, orphan Pip discovers through lawyer Mr. Jaggers that a mysterious benefactor wishes to ensure that he becomes a gentleman. Reunited with his childhood patron, Miss Havisham, and his first love, the beautiful but emotionally cold Estella, he discovers that the elderly spinster has gone mad from having been left at the altar as a young woman, and has made her charge into a warped, unfeeling heartbreaker.",5.344072,/ynaFuVvW2jaG06pMV67dOhzMYfJ.jpg,"[{'name': 'Cineguild', 'id': 2886}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",26-12-46,0,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From the Vivid Pages of Charles Dickens' Masterpiece !,Great Expectations,FALSE,7.2,71
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://nightsinrodanthe.warnerbros.com/,14326,tt0956038,en,Nights in Rodanthe,"Two unhappy people's lives become entwined when they have a life changing romance. Adrienne is a woman who's trying to decide whether to stay in her unhappy marriage or not. Her life changes when Paul, a doctor who is traveling to reconcile with his estranged son, checks into an inn in a North Carolina beach town where she is staying.",5.95117,/kFQRUV5CspwoY7G0rVh5CZT8j6A.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",26-09-08,84375061,97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,It's never too late for a second chance,Nights in Rodanthe,FALSE,5.9,160
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.pingpongkingen.se/,14357,tt1110272,sv,Ping-pongkingen,"Rille, an ostracized and bullied teenager, who only excels in the ping pong room, descends into a life-and-death struggle with his younger, more popular brother when the truth about their father surfaces during their spring break.",0.731907,/ngY3T8LmTAsVOI9Pehc04ZKtMnv.jpg,"[{'name': 'BOB Film Sweden AB', 'id': 3792}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",18-01-08,0,107,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,The King of Ping Pong,FALSE,6.5,4
FALSE,,24000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,14361,tt0103924,en,Captain Ron,"When mild-mannered Martin Harvey finds out that he has inherited a vintage yacht, he decides to take his family on a Caribbean vacation to retrieve the vessel. Upon arriving on a small island and realizing that the ship is in rough shape, Martin and his family end up with more than they bargained for as the roguish Captain Ron signs on to sail the boat to Miami. It doesn't take long before Ron's anything-goes antics get the Harveys into plenty of trouble.",5.429614,/rvVQmoGJiMSsi3otft411TtNxdO.jpg,"[{'name': 'Touchwood Pacific Partners 1', 'id': 8830}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18-09-92,22518097,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Martin just wanted a nice, quiet family vacation. Instead, he got... Captain Ron",Captain Ron,FALSE,5.6,90
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,14365,tt0250468,en,Killing Me Softly,A woman (Heather Graham) grows suspicious of her controlling husband (Joseph Fiennes) after she discovers secrets about the women in his past.,7.734182,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,"[{'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'Noelle Entertainment Limited', 'id': 8832}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10-05-02,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you escape... what you can't resist?,Killing Me Softly,FALSE,5.6,80
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,14370,tt0089886,en,Real Genius,"Chris is the top brain who just wants to party, Mitch is the 15-year-old college wiz kid. Supposedly hard at work on a lab project with a mysterious deadline, they still find time to use their genius to discover new ways to have fun.",11.959887,/1HxrHluqDwou74TrE3bRqoiQN9N.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Delphi III Productions', 'id': 3088}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",07-08-85,13000000,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Who ELSE can turn lasers into light shows, aircraft into armchairs, and high-tech into hijinks?",Real Genius,FALSE,6.6,121
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,14430,tt0221344,es,La ley de Herodes,"Mexico, 1949. The fable of a janitor turned Mayor on a little town lost in the Mexican desert, who gradually realizes how far his new acquainted power and corruption can get him.",1.955107,/4dQ7kVzH11hzZH5nOlGx0PVTqwA.jpg,"[{'name': 'IMCINE', 'id': 2911}, {'name': 'Bandidos Films', 'id': 21805}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",09-11-99,0,120,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Herod's Law,FALSE,7.7,23
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.bacfilms.com/presse/chansonsdamour,14448,tt0996605,fr,Les Chansons d'Amour,"This modernist musical about love and loss in Paris centers around a young couple, Ismael and Julie, who in the hope of sparking their stalled relationship, enter a playful yet emotionally laced threesome with Alice. When tragedy strikes, these young Parisians are forced to deal with the fragility of life and love. For Ismael, this means negotiating through the advances of Julie's sister and a young college student – one of which may offer him redemption.",5.054967,/nbxn9MyWbcGxYQGt5J1kKQcyYJM.jpg,"[{'name': 'Alma Films', 'id': 2915}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",23-05-07,0,100,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Love Songs,FALSE,7,61
FALSE,"{'id': 286038, 'name': 'Dead Snow Collection', 'poster_path': '/qhvXYMyPWcFeOsoO4EqOS8T9lwI.jpg', 'backdrop_path': '/nV090IHp1kG5oMgDCmGSYAwkN8D.jpg'}",800000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",http://www.deadsnow.com,14451,tt1278340,no,Død snø,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,7.974726,/nDWI0SP3go01b5STPcAwQSK3eCc.jpg,"[{'name': 'Euforia Film', 'id': 3553}, {'name': 'FilmCamp', 'id': 23682}, {'name': 'Miho Film', 'id': 44992}, {'name': 'Barentsfilm', 'id': 44993}, {'name': 'Yellow Bastard Production', 'id': 44995}, {'name': 'News On Request (NOR)', 'id': 44996}, {'name': 'Zwart Arbeid', 'id': 44997}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",09-01-09,1984662,91,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,"Eins, Zwei, Die!",Dead Snow,FALSE,6.1,313
FALSE,"{'id': 129293, 'name': 'The Dick Proenneke Collection', 'poster_path': None, 'backdrop_path': '/rdCLBxUoF1K4TdJ6PPErbNmiqlA.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",http://www.imdb.com/title/tt0437806/,14463,tt0437806,en,Alone in the Wilderness,"Dick Proenneke retired at age 50 in 1967 and decided to build his own cabin in the wilderness at the base of the Aleutian Peninsula, in what is now Lake Clark National Park. Using color footage he shot himself, Proenneke traces how he came to this remote area, selected a homestead site and built his log cabin completely by himself. The documentary covers his first year in-country, showing his day-to-day activities and the passing of the seasons as he sought to scratch out a living alone in the wilderness.",3.005198,/f3KR6EINGC6NCxIhMpPn8kqduy5.jpg,"[{'name': 'Bob Swerer Productions', 'id': 75714}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",08-10-04,0,57,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alone in the Wilderness,FALSE,8,27
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.clubbedthemovie.com,14476,tt0856778,en,Clubbed,"An underworld drama set in the early 1980s, about a lonely factory worker whose life is transformed when he becomes a nightclub doorman.",4.132844,/65fZKoJCxmAlazv9MucFq1GTrPl.jpg,"[{'name': 'Screen West Midlands', 'id': 2310}, {'name': 'Formosa Films', 'id': 2917}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",02-10-08,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A journey through family and fear in the violent world of '80s clubland.,Clubbed,FALSE,7.3,25
FALSE,,4000000,"[{'id': 14, 'name': 'Fantasy'}]",,14517,tt0366780,en,Mirrormask,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home",5.354783,/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg,"[{'name': 'Destination Films', 'id': 769}, {'name': 'Jim Henson Company, The', 'id': 6254}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",25-01-05,866999,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,Mirrormask,FALSE,6.6,107
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://tokyosanpo.jp/,14525,tt1098226,ja,転々,"Leading a lazy life, Fumiya has been a university student for 8 years and owes money to loan sharks. One day, a man named Fukuhara comes to collect the loan, which Fumiya cannot pay. So Fukuhara makes a proposition: He will cancel the debt as long as Fumiya agrees to walk with him across Tokyo to the police station of Kasumigaseki, where he intends to turn himself in for a crime he deeply regrets. Not having much choice, Fumiya accepts the deal. Thus begins their journey which will lead them to various unusual encounters, most of all with themselves.",0.798005,/8rRxLpIUF1w7gYshWTwI15h9SEj.jpg,"[{'name': 'Style Jam', 'id': 2928}, {'name': 'Geneon Entertainment', 'id': 3362}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",10-11-07,0,101,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Adrift in Tokyo,FALSE,7.2,19
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,14531,tt0837800,en,The Mark of Cain,"After a bomb kills their company commander in Iraq, British soldiers Treacle and Shane are ordered to round up suspects and use torture on the detainees. Back home, the press gets the story and the pair achieves instant infamy.",1.102938,/c7s0UnUPeKXAfsdMrXNgtkpxHnX.jpg,"[{'name': 'Channel 4 Television Corporation', 'id': 15276}, {'name': 'Red Production Company', 'id': 20267}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",25-11-08,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The scars of war run deep.,The Mark of Cain,FALSE,5.5,5
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,14537,tt0056058,ja,切腹,"Peace in 17th-century Japan causes the Shogunate's breakup of warrior clans, throwing thousands of samurai out of work and into poverty. An honorable end to such fate under the samurai code is ritual suicide, or hara-kiri.",9.286966,/99EyyBq5dXEvY37jF7EyERhQcFe.jpg,"[{'name': 'Shôchiku Eiga', 'id': 5070}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",15-09-62,0,135,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The world has never understood why the Japanese prefer death to dishonor! Winner of Prix Special du Jury at Cannes 1963 provides the answer!!,Harakiri,FALSE,8.2,136
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.jeffdunham.com,14540,tt1143143,en,Jeff Dunham: Spark of Insanity,"Combining his amazing talent and his unorthodox sense of humor, Jeff Dunham returns, yet again, with a hilarious stand-up comedy and ventriloquist performance. Starting off with the infamously known Walter, scrutinizing every bit of today's American society. Followed by two new characters, Achmed the Dead Terrorist, who continuously threatens the crowd with Silence and Death, and Melvin the Superhero.",3.111081,/nqZumt2owTwkqgkh6SbeowE2e0H.jpg,"[{'name': 'Levity Productions', 'id': 2922}]",[],17-09-07,0,80,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Jeff Dunham: Spark of Insanity,FALSE,6.7,26
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.jeffdunham.com,14541,tt1295909,en,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,The multi-platinum selling comedian performs his first holiday-themed stand-up special with his friends.,0.97378,/jLoNSvEoAtxSThlXrhEDxAf5s4c.jpg,"[{'name': 'Levity Productions', 'id': 2922}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16-11-08,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,FALSE,7,20
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,14549,tt1020055,en,Night Train,"Two Passengers (Sobieski and Zahn) and the conductor (Glover), discovered that a person has passed away on their Night Train cabin. They come across valuable diamonds on his person, that they decide to keep for themselves...",2.958584,/wLvJQXipr32yXMs2FzmJfoHxnLw.jpg,"[{'name': 'A-Mark Entertainment', 'id': 2248}, {'name': 'Instinctive Film', 'id': 4306}, {'name': 'FilmTiger', 'id': 68795}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",15-04-09,0,87,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Night Train,FALSE,5.4,50
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,14558,tt1175505,en,Lejdis,"To zwariowana historia czterech przyjaciółek (Łucja - Edyta Olszówka, Korba - Anna Dereszowska, Monia - Magdalena Różczka, Gośka - Iza Kuna), których życie w wyniku galopady szalonych wydarzeń ulega w ciągu roku całkowitej zmianie. Towarzyszą im w tej galopadzie mężczyźni szlachetni (Istvan - Tomasz Kot, Wojtek - Tomasz Karolak, Tomek - Rafał Królikowski, Tadeusz - Krzysztof Globisz), mężczyźni nieszlachetni (Marek Dywanik - Robert Więckiewicz, Błażej Dywanik - Borys Szyc) oraz trudni do zdefiniowania (Artur - Piotr Adamczyk).To miłość i seks, zabawa i spontan oraz zdrada i zemsta w jednym! To świat, w którym kobiety naprawdę rządzą! W którym wiedzą, czego chcą, a zwłaszcza czego nie chcą! I w którym nie boją się powiedzieć facetom prosto w oczy, że jeśli naprawdę są z Marsa, to niech tam wracają!",0.924941,/caJkwhA3ToOT13RDk4f0zdu07cD.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",01-02-08,0,0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Lejdis,FALSE,5.3,8
