RefID,OrderID,OrderDate,CompanyName,ContactName,City,Country,ProductName,CategoryName,QuantityPerUnit,SalePrice,Quantity,SaleDiscount,CostPrice
100764,10535,13-Feb-2014,Antonio Moreno Taquería,Antonio Moreno,México D.F.,Mexico,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,5,0.10, 19.50 
100765,10535,13-Feb-2014,Antonio Moreno Taquería,Antonio Moreno,México D.F.,Mexico,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,15,0.10, 55.00 
100766,10536,14-Feb-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,15,0.25, 38.00 
100767,10536,14-Feb-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,20,0.00, 12.50 
100768,10536,14-Feb-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Geitost,Dairy Products,500 g,2.50,30,0.00, 2.50 
100769,10536,14-Feb-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,35,0.25, 34.00 
100770,10537,14-Feb-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,30,0.00, 12.50 
100771,10537,14-Feb-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,6,0.00, 53.00 
100772,10537,14-Feb-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Escargots de Bourgogne,Seafood,24 pieces,13.25,20,0.00, 13.25 
100773,10537,14-Feb-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,21,0.00, 34.80 
100774,10537,14-Feb-2014,Richter Supermarkt,Michael Holz,Genève,Switzerland,Röd Kaviar,Seafood,24 - 150 g jars,15.00,9,0.00, 15.00 
100775,10538,15-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Outback Lager,Beverages,24 - 355 ml bottles,15.00,7,0.00, 15.00 
100776,10538,15-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,1,0.00, 34.80 
100777,10539,16-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Konbu,Seafood,2 kg box,6.00,8,0.00, 6.00 
100778,10539,16-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,15,0.00, 10.00 
100779,10539,16-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Geitost,Dairy Products,500 g,2.50,15,0.00, 2.50 
100780,10539,16-Feb-2014,B's Beverages,Victoria Ashworth,London,UK,Maxilaku,Confections,24 - 50 g pkgs.,20.00,6,0.00, 20.00 
100781,10540,19-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Aniseed Syrup,Condiments,12 - 550 ml bottles,10.00,60,0.00, 10.00 
100782,10540,19-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,40,0.00, 31.23 
100783,10540,19-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Côte de Blaye,Beverages,12 - 75 cl bottles,263.50,30,0.00, 263.50 
100784,10540,19-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,35,0.00, 12.50 
100785,10541,19-Feb-2014,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,35,0.10, 4.50 
100786,10541,19-Feb-2014,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Côte de Blaye,Beverages,12 - 75 cl bottles,263.50,4,0.10, 263.50 
100787,10541,19-Feb-2014,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,36,0.10, 21.05 
100788,10541,19-Feb-2014,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,9,0.10, 21.50 
100789,10542,20-Feb-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,15,0.05, 21.00 
100790,10542,20-Feb-2014,Königlich Essen,Philip Cramer,Brandenburg,Germany,Tourtière,Meat/Poultry,16 pies,7.45,24,0.05, 7.45 
100791,10543,21-Feb-2014,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,30,0.15, 38.00 
100792,10543,21-Feb-2014,LILA-Supermercado,Carlos González,Barquisimeto,Venezuela,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,9.00,70,0.15, 9.00 
100793,10544,21-Feb-2014,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Rössle Sauerkraut,Produce,25 - 825 g cans,45.60,7,0.00, 45.60 
100794,10544,21-Feb-2014,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Laughing Lumberjack Lager,Beverages,24 - 12 oz bottles,14.00,7,0.00, 14.00 
100795,10545,22-Feb-2014,Lazy K Kountry Store,John Steel,Walla Walla,USA,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,10,0.00, 21.00 
100796,10546,23-Feb-2014,Victuailles en stock,Mary Saveley,Lyon,France,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,10,0.00, 30.00 
100797,10546,23-Feb-2014,Victuailles en stock,Mary Saveley,Lyon,France,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,30,0.00, 18.00 
100798,10546,23-Feb-2014,Victuailles en stock,Mary Saveley,Lyon,France,Tarte au sucre,Confections,48 pies,49.30,40,0.00, 49.30 
100799,10547,23-Feb-2014,Seven Seas Imports,Hari Kumar,London,UK,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,32.00,24,0.15, 32.00 
100800,10547,23-Feb-2014,Seven Seas Imports,Hari Kumar,London,UK,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,60,0.00, 19.00 
100801,10548,26-Feb-2014,Toms Spezialitäten,Karin Josephs,Münster,Germany,Sasquatch Ale,Beverages,24 - 12 oz bottles,14.00,10,0.25, 14.00 
100802,10548,26-Feb-2014,Toms Spezialitäten,Karin Josephs,Münster,Germany,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,14,0.00, 9.65 
100803,10549,27-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,55,0.15, 12.50 
100804,10549,27-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Røgede sild,Seafood,1k pkg.,9.50,100,0.15, 9.50 
100805,10549,27-Feb-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,48,0.15, 53.00 
100806,10550,28-Feb-2014,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,8,0.10, 39.00 
100807,10550,28-Feb-2014,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,10,0.00, 9.20 
100808,10550,28-Feb-2014,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,6,0.10, 10.00 
100809,10550,28-Feb-2014,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,10,0.10, 28.50 
100810,10551,28-Feb-2014,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Pavlova,Confections,32 - 500 g boxes,17.45,40,0.15, 17.45 
100811,10551,28-Feb-2014,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,20,0.15, 18.00 
100812,10551,28-Feb-2014,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Lisboa,Portugal,Gula Malacca,Condiments,20 - 2 kg bags,19.45,40,0.00, 19.45 
100813,10552,28-Feb-2014,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,18,0.00, 36.00 
100814,10552,28-Feb-2014,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,30,0.00, 7.75 
100815,10553,28-Feb-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,15,0.00, 21.00 
100816,10553,28-Feb-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Pavlova,Confections,32 - 500 g boxes,17.45,14,0.00, 17.45 
100817,10553,28-Feb-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Gustaf's Knäckebröd,Grains/Cereals,24 - 500 g pkgs.,21.00,24,0.00, 21.00 
100818,10553,28-Feb-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,30,0.00, 12.50 
100819,10553,28-Feb-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,6,0.00, 18.00 
100820,10554,28-Feb-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Pavlova,Confections,32 - 500 g boxes,17.45,30,0.05, 17.45 
100821,10554,28-Feb-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,9.00,20,0.05, 9.00 
100822,10554,28-Feb-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Tarte au sucre,Confections,48 pies,49.30,20,0.05, 49.30 
100823,10554,28-Feb-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,10,0.05, 13.00 
100824,10555,02-Mar-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Tofu,Produce,40 - 100 g pkgs.,23.25,30,0.20, 23.25 
100825,10555,02-Mar-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,35,0.20, 9.20 
100826,10555,02-Mar-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,18,0.20, 4.50 
100827,10555,02-Mar-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,20,0.20, 53.00 
100828,10555,02-Mar-2014,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,40,0.20, 38.00 
100829,10556,03-Mar-2014,Simons bistro,Jytte Petersen,København,Denmark,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,24,0.00, 34.80 
100830,10557,03-Mar-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,30,0.00, 33.25 
100831,10557,03-Mar-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,20,0.00, 7.75 
100832,10558,04-Mar-2014,Around the Horn,Thomas Hardy,London,UK,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,25,0.00, 9.50 
100833,10558,04-Mar-2014,Around the Horn,Thomas Hardy,London,UK,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,20,0.00, 53.00 
100834,10558,04-Mar-2014,Around the Horn,Thomas Hardy,London,UK,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,30,0.00, 7.00 
100835,10558,04-Mar-2014,Around the Horn,Thomas Hardy,London,UK,Perth Pasties,Meat/Poultry,48 pieces,32.80,18,0.00, 32.80 
100836,10558,04-Mar-2014,Around the Horn,Thomas Hardy,London,UK,Röd Kaviar,Seafood,24 - 150 g jars,15.00,3,0.00, 15.00 
100837,10559,05-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,12,0.05, 9.65 
100838,10559,05-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,18,0.05, 24.00 
100839,10560,06-Mar-2014,Frankenversand,Peter Franken,München,Germany,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,20,0.00, 25.89 
100840,10560,06-Mar-2014,Frankenversand,Peter Franken,München,Germany,Tarte au sucre,Confections,48 pies,49.30,15,0.25, 49.30 
100841,10561,06-Mar-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Gula Malacca,Condiments,20 - 2 kg bags,19.45,10,0.00, 19.45 
100842,10561,06-Mar-2014,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,50,0.00, 53.00 
100843,10562,09-Mar-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Geitost,Dairy Products,500 g,2.50,20,0.10, 2.50 
100844,10562,09-Mar-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Tarte au sucre,Confections,48 pies,49.30,10,0.10, 49.30 
100845,10563,10-Mar-2014,Ricardo Adocicados,Janete Limeira,Rio de Janeiro,Brazil,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,25,0.00, 19.00 
100846,10563,10-Mar-2014,Ricardo Adocicados,Janete Limeira,Rio de Janeiro,Brazil,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,70,0.00, 7.00 
100847,10564,10-Mar-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,16,0.05, 39.00 
100848,10564,10-Mar-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,6,0.05, 12.50 
100849,10564,10-Mar-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,25,0.05, 24.00 
100850,10565,11-Mar-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,25,0.10, 4.50 
100851,10565,11-Mar-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,18,0.10, 33.25 
100852,10566,12-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,35,0.15, 21.00 
100853,10566,12-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,18,0.15, 62.50 
100854,10566,12-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Lakkalikööri,Beverages,500 ml,18.00,10,0.00, 18.00 
100855,10567,12-Mar-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,60,0.20, 12.50 
100856,10567,12-Mar-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,3,0.00, 53.00 
100857,10567,12-Mar-2014,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,40,0.20, 55.00 
100858,10568,13-Mar-2014,Galería del gastrónomo,Eduardo Saavedra,Barcelona,Spain,Ikura,Seafood,12 - 200 ml jars,31.00,5,0.00, 31.00 
100859,10569,16-Mar-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,35,0.20, 12.50 
100860,10569,16-Mar-2014,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Lakkalikööri,Beverages,500 ml,18.00,30,0.00, 18.00 
100861,10570,17-Mar-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,15,0.05, 21.00 
100862,10570,17-Mar-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,60,0.05, 38.00 
100863,10571,17-Mar-2014,Ernst Handel,Roland Mendel,Graz,Austria,Tofu,Produce,40 - 100 g pkgs.,23.25,11,0.15, 23.25 
100864,10571,17-Mar-2014,Ernst Handel,Roland Mendel,Graz,Austria,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,28,0.15, 14.00 
100865,10572,18-Mar-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Pavlova,Confections,32 - 500 g boxes,17.45,12,0.10, 17.45 
100866,10572,18-Mar-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,32.00,10,0.10, 32.00 
100867,10572,18-Mar-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,50,0.00, 18.40 
100868,10572,18-Mar-2014,Berglunds snabbköp,Christina Berglund,Luleå,Sweden,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,15,0.10, 7.75 
100869,10573,19-Mar-2014,Antonio Moreno Taquería,Antonio Moreno,México D.F.,Mexico,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,18,0.00, 39.00 
100870,10573,19-Mar-2014,Antonio Moreno Taquería,Antonio Moreno,México D.F.,Mexico,Sasquatch Ale,Beverages,24 - 12 oz bottles,14.00,40,0.00, 14.00 
100871,10573,19-Mar-2014,Antonio Moreno Taquería,Antonio Moreno,México D.F.,Mexico,Perth Pasties,Meat/Poultry,48 pieces,32.80,25,0.00, 32.80 
100872,10574,19-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Geitost,Dairy Products,500 g,2.50,14,0.00, 2.50 
100873,10574,19-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,2,0.00, 18.40 
100874,10574,19-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Tarte au sucre,Confections,48 pies,49.30,10,0.00, 49.30 
100875,10574,19-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,6,0.00, 33.25 
100876,10575,20-Mar-2014,Morgenstern Gesundkost,Alexander Feuer,Leipzig,Germany,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,12,0.00, 55.00 
100877,10575,20-Mar-2014,Morgenstern Gesundkost,Alexander Feuer,Leipzig,Germany,Vegie-spread,Condiments,15 - 625 g jars,43.90,6,0.00, 43.90 
100878,10575,20-Mar-2014,Morgenstern Gesundkost,Alexander Feuer,Leipzig,Germany,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,30,0.00, 34.80 
100879,10575,20-Mar-2014,Morgenstern Gesundkost,Alexander Feuer,Leipzig,Germany,Lakkalikööri,Beverages,500 ml,18.00,10,0.00, 18.00 
100880,10576,23-Mar-2014,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Chai,Beverages,10 boxes x 20 bags,18.00,10,0.00, 18.00 
100881,10576,23-Mar-2014,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,20,0.00, 12.50 
100882,10576,23-Mar-2014,Tortuga Restaurante,Miguel Angel Paolino,México D.F.,Mexico,Gula Malacca,Condiments,20 - 2 kg bags,19.45,21,0.00, 19.45 
100883,10577,23-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Chartreuse verte,Beverages,750 cc per bottle,18.00,10,0.00, 18.00 
100884,10577,23-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,20,0.00, 7.75 
100885,10577,23-Mar-2014,Trail's Head Gourmet Provisioners,Helvetius Nagy,Kirkland,USA,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,18,0.00, 13.00 
100886,10578,24-Mar-2014,B's Beverages,Victoria Ashworth,London,UK,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,20,0.00, 18.00 
100887,10578,24-Mar-2014,B's Beverages,Victoria Ashworth,London,UK,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,6,0.00, 19.50 
100888,10579,25-Mar-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Genen Shouyu,Condiments,24 - 250 ml bottles,15.50,10,0.00, 15.50 
100889,10579,25-Mar-2014,Let's Stop N Shop,Jaime Yorres,San Francisco,USA,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,21,0.00, 7.75 
100890,10580,26-Mar-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Tofu,Produce,40 - 100 g pkgs.,23.25,15,0.05, 23.25 
100891,10580,26-Mar-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,9,0.05, 9.65 
100892,10580,26-Mar-2014,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,30,0.05, 21.05 
100893,10581,26-Mar-2014,Familia Arquibaldo,Aria Cruz,São Paulo,Brazil,Rhönbräu Klosterbier,Beverages,24 - 0.5 l bottles,7.75,50,0.20, 7.75 
100894,10582,27-Mar-2014,Blauer See Delikatessen,Hanna Moos,Mannheim,Germany,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,4,0.00, 19.50 
100895,10582,27-Mar-2014,Blauer See Delikatessen,Hanna Moos,Mannheim,Germany,Lakkalikööri,Beverages,500 ml,18.00,14,0.00, 18.00 
100896,10583,30-Mar-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,123.79,10,0.00, 123.79 
100897,10583,30-Mar-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,24,0.15, 34.00 
100898,10583,30-Mar-2014,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,10,0.15, 36.00 
100899,10584,30-Mar-2014,Blondel père et fils,Frédérique Citeaux,Strasbourg,France,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,50,0.05, 12.50 
100900,10585,01-Apr-2014,Wellington Importadora,Paula Parente,Resende,Brazil,Zaanse koeken,Confections,10 - 4 oz boxes,9.50,15,0.00, 9.50 
100901,10586,02-Apr-2014,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,4,0.15, 7.00 
100902,10587,02-Apr-2014,Que Delícia,Bernardo Batista,Rio de Janeiro,Brazil,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,6,0.00, 31.23 
100903,10587,02-Apr-2014,Que Delícia,Bernardo Batista,Rio de Janeiro,Brazil,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,20,0.00, 18.00 
100904,10587,02-Apr-2014,Que Delícia,Bernardo Batista,Rio de Janeiro,Brazil,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,20,0.00, 13.00 
100905,10588,03-Apr-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,40,0.20, 62.50 
100906,10588,03-Apr-2014,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,100,0.20, 14.00 
100907,10589,04-Apr-2014,Great Lakes Food Market,Howard Snyder,Eugene,USA,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,4,0.00, 18.00 
100908,10590,07-Apr-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Chai,Beverages,10 boxes x 20 bags,18.00,20,0.00, 18.00 
100909,10590,07-Apr-2014,Mère Paillarde,Jean Fresnière,Montréal,Canada,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,60,0.05, 13.00 
100910,10591,07-Apr-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Aniseed Syrup,Condiments,12 - 550 ml bottles,10.00,14,0.00, 10.00 
100911,10591,07-Apr-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,10,0.00, 30.00 
100912,10591,07-Apr-2014,Vaffeljernet,Palle Ibsen,Århus,Denmark,Tourtière,Meat/Poultry,16 pies,7.45,50,0.00, 7.45 
100913,10592,08-Apr-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Genen Shouyu,Condiments,24 - 250 ml bottles,15.50,25,0.05, 15.50 
100914,10592,08-Apr-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,5,0.05, 31.23 
100915,10593,09-Apr-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Sir Rodney's Marmalade,Confections,30 gift boxes,81.00,21,0.20, 81.00 
100916,10593,09-Apr-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,20,0.20, 36.00 
100917,10593,09-Apr-2014,Lehmanns Marktstand,Renate Messner,Frankfurt a.M.,Germany,Lakkalikööri,Beverages,500 ml,18.00,4,0.20, 18.00 
100918,10594,09-Apr-2014,Old World Delicatessen,Rene Phillips,Anchorage,USA,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,24,0.00, 7.00 
