RecDate,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
1/22/2015,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,368.45,368.9,372.3,364.6,369.8,3124836739,8473578,Y, ,84159,1798.15,319.2
1/22/2015,N,EQ,FinSrvc,IDFC,IDFC LIMITED,170.1,170.6,175.5,169.75,174.8,1653088440,9548128,Y, ,44329,175.5,88.05
1/22/2015,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,842.55,838.5,851.8,837.6,846.25,468020444.3,553285,Y, ,11037,859.5,369.5
1/22/2015,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2169.9,2174.8,2203,2161.3,2196.45,5459951318,2489599,Y, ,82961,4402.2,1896.3
1/22/2015,N,EQ,Tobacco,ITC,ITC LTD,352.7,353,359.8,348.85,350.65,6974435565,19751717,Y, ,203543,400.3,311.4
1/22/2015,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.8,152.8,155.1,151.3,153.65,939266650.1,6123257,Y, ,22658,351,125.1
1/22/2015,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1388.15,1386.65,1398.5,1370.15,1387.65,2769274634,2000008,Y, ,30854,1444,630.5
1/22/2015,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1654.55,1656,1669,1653.35,1663.3,2007272115,1207449,Y, ,53571,1776.6,965.1
1/22/2015,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1484.8,1495,1519.75,1483,1503.45,1202503002,800501,Y, ,25010,1519.75,855.4
1/22/2015,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1325.05,1325,1336.1,1315,1329.95,1203155970,907675,Y, ,46698,1433.7,846.6
1/22/2015,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3634.7,3648,3648,3592.1,3597.25,1150185984,318883,Y, ,11328,3690,1540.4
1/22/2015,N,EQ,Metals,NMDC,NMDC LTD.,138.2,137.15,138.5,135.9,137,421231227.9,3074873,Y, ,15927,196,123.1
1/22/2015,N,EQ,Power,NTPC,NTPC LTD,143.5,143.5,143.7,139.35,140.2,789078662.3,5607554,Y, ,47036,168.9,110.65
1/22/2015,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,346.05,347,354.85,345.75,352.9,1886414343,5374509,Y, ,67839,471.85,264.15
1/22/2015,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,216,217,219,210.7,212.8,813770484.8,3802533,Y, ,36016,1135.1,199.6
1/22/2015,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,146.9,147.1,151.4,146.65,148.35,585914974,3946926,Y, ,14950,151.4,93.25
1/22/2015,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,906.75,905.15,907.2,879.5,883.75,4817156239,5422365,Y, ,117060,1145.25,793.1
1/22/2015,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,326.2,326.9,327.6,321.8,324.65,3963650843,12232626,Y, ,134697,2979,287
1/22/2015,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,199.65,203.8,206.8,198.6,201.1,1405169510,6966585,Y, ,52580,318.3,168.85
1/22/2015,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,885.95,885.3,927.35,885.3,920.05,4393966486,4797782,Y, ,109232,932.5,552.55
1/22/2015,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,551.5,550.65,568.7,548.55,566.5,3343822906,5946787,Y, ,107930,568.7,332.1
1/22/2015,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,83.4,83.5,83.75,82.65,83.3,144857614.4,1743113,Y, ,8659,115.6,71.4
1/22/2015,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,397.1,398,404.7,396,403.4,1812742377,4527709,Y, ,109129,579.9,332
1/22/2015,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2513.8,2516.5,2521.25,2495.5,2513.55,2651354603,1056607,Y, ,74837,2839.7,1999.5
1/22/2015,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2796.5,2796.7,2805,2749,2758.1,1715255178,617241,Y, ,36970,2820,1676.35
1/22/2015,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3054.8,3062,3144.25,3059,3122.45,1149611952,368715,Y, ,24038,3144.25,1650.3
1/22/2015,N,EQ,InfoTech,WIPRO,WIPRO LTD,588.7,590,597.7,584.7,594.55,2160797848,3648498,Y,XD,42487,621.9,474.7
1/22/2015,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,381.55,384,390.8,383.5,389.5,616159795.5,1587469,Y, ,22650,402.4,254.15
1/23/2015,N,EQ,Cement,ACC,ACC LIMITED,1558.8,1569,1569,1532.05,1542.05,658426772.2,426991,Y, ,16864,1569,970.15
1/23/2015,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,249,250.1,253.4,245.3,252.5,729473768.3,2926698,Y, ,47144,253.4,150.1
1/23/2015,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,867.15,870.8,879.95,860.1,862.1,1327639243,1531430,Y, ,36730,881.65,460.2
1/23/2015,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,564.75,571,577.4,560.3,565.15,2822942834,4975114,Y, ,68377,2043.05,369.05
1/23/2015,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2444.3,2470.9,2474,2420,2441.5,872317421.6,356732,Y, ,22736,2695,1793.2
1/23/2015,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,223.85,227.45,228.9,219.7,223.1,914316349.5,4098897,Y, ,45856,1138.7,219.7
1/23/2015,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,370,372.95,387.75,372,384.1,2160639782,5650375,Y, ,84384,420,281.9
1/23/2015,N,EQ,CapGoods,BHEL,BHEL,284.45,286.05,288.4,277.3,279.1,1420533038,5027323,Y, ,54468,291.5,145.55
1/23/2015,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,657.05,663.4,682.35,657.55,674.75,974265675.9,1451013,Y, ,38822,785,331.85
1/23/2015,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,238.5,238.8,250,235.25,248.35,1060012168,4350501,Y, ,58129,386,228.05
1/23/2015,N,EQ,Pharma,CIPLA,CIPLA LTD,654.8,659.9,686.5,654.6,677.65,1507647244,2255956,Y, ,44886,686.5,366.5
1/23/2015,N,EQ,Metals,COALINDIA,COAL INDIA LTD,396.4,398,400,390.6,394.7,747804003.4,1892706,Y, ,28446,423.7,240.3
1/23/2015,N,EQ,Housing,DLF,DLF LIMITED,148.6,150.9,157.9,148.85,156.7,2261751899,14722411,Y, ,77408,242.95,100.1
1/23/2015,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3361.25,3389.75,3389.75,3335,3349.6,1483691149,441479,Y, ,44232,3666.25,2246.5
1/23/2015,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,431.05,433.9,433.9,420.35,422.95,786351159.4,1855869,Y, ,33297,551.9,340.2
1/23/2015,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3809.4,3840,3841.65,3757.1,3793.05,352053936.5,92758,Y, ,4546,3841.65,2426.35
1/23/2015,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1665.7,1663.1,1668.9,1631.3,1646.65,1928734683,1170769,Y, ,92707,1776.25,1256
1/23/2015,N,EQ,FinSrvc,HDFC,HDFC LTD,1279.65,1288.7,1340.95,1280.2,1290.1,5278817073,4046463,Y, ,163681,1340.95,755
1/23/2015,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1021.25,1030,1048,1024.4,1042.8,2602279882,2496978,Y, ,31128,1048,616.8
1/23/2015,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2838.85,2870,2895.6,2851,2862.8,1767778874,616170,Y, ,38223,3269.95,1907.1
1/23/2015,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,143.45,145.6,146.25,142.1,144.8,1003075109,6943971,Y, ,47024,198.9,96.7
1/23/2015,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,944.65,947,968.85,944.65,965.3,2348368331,2450001,Y, ,58104,968.85,542
1/23/2015,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,369.8,374.9,375.5,368.7,370.7,4569516253,12295955,Y, ,112767,1798.15,319.2
1/23/2015,N,EQ,FinSrvc,IDFC,IDFC LIMITED,174.8,176,177.25,173.25,174.3,1392206664,7950528,Y, ,34061,177.25,88.05
1/23/2015,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,846.25,853,863.95,851,857.35,1010962511,1179588,Y, ,22942,863.95,369.5
1/23/2015,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2196.45,2200,2225,2165.1,2215.05,5204623923,2371582,Y, ,78929,4402.2,1896.3
1/23/2015,N,EQ,Tobacco,ITC,ITC LTD,350.65,353.45,355.95,348.8,349.45,3920989264,11164999,Y, ,115819,400.3,311.4
1/23/2015,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,153.65,156,160.25,151.95,158.4,1020605759,6530249,Y, ,35765,351,125.1
1/23/2015,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1387.65,1392.1,1395.75,1382,1385.3,1078732328,777406,Y, ,51659,1444,630.5
1/23/2015,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1663.3,1675,1715.95,1675,1711.3,4972944426,2916141,Y, ,96140,1776.6,965.1
1/23/2015,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1503.45,1524.45,1524.45,1470,1489.45,921410910.5,617287,Y, ,35948,1524.45,855.4
1/23/2015,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1329.95,1336,1375.65,1331.3,1361.9,3093878876,2281598,Y, ,65283,1433.7,846.6
1/23/2015,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3597.25,3634,3639.75,3575,3606.7,1216979140,337571,Y, ,13842,3690,1540.4
1/23/2015,N,EQ,Metals,NMDC,NMDC LTD.,137,138,139.95,135.2,139.3,278814040.1,2020486,Y, ,20942,196,123.1
1/23/2015,N,EQ,Power,NTPC,NTPC LTD,140.2,141.6,142.2,140.45,141.9,1065397362,7537705,Y, ,38004,168.9,110.65
1/23/2015,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,352.9,355,356,347.55,348.8,1506969580,4282933,Y, ,56576,471.85,264.15
1/23/2015,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,212.8,215.95,216.9,206.7,207.15,1251016016,5986702,Y, ,48009,1135.1,199.6
1/23/2015,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,148.35,148.8,150,147.2,149.55,381792772.7,2559074,Y, ,16268,151.4,93.25
1/23/2015,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,883.75,890,897.8,877,886.9,3667065182,4132897,Y, ,96749,1145.25,793.1
1/23/2015,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,324.65,328.25,332.55,324.65,327.45,5629290865,17127278,Y, ,151074,2979,287
1/23/2015,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,201.1,203.5,206.7,200.4,205.4,1035217379,5078703,Y, ,49715,318.3,168.85
1/23/2015,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,920.05,921.5,938.7,918,926.8,2630758584,2835629,Y, ,76244,938.7,552.55
1/23/2015,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,566.5,575,591.15,574,588.45,4474984692,7682336,Y, ,92066,591.15,332.1
1/23/2015,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,83.3,83.9,90.85,82.8,88.85,672422812.2,7726076,Y, ,34986,115.6,71.4
1/23/2015,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,403.4,410,412,399,403.1,1830220899,4526581,Y, ,68407,579.9,332
1/23/2015,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2513.55,2514,2532.05,2496.1,2503.6,3949529683,1575190,Y, ,94619,2839.7,1999.5
1/23/2015,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2758.1,2770.85,2804,2760,2780.75,1391585302,499377,Y, ,38650,2820,1676.35
1/23/2015,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3122.45,3168,3185.75,3130,3147.9,1309620403,414381,Y, ,26401,3185.75,1650.3
1/23/2015,N,EQ,InfoTech,WIPRO,WIPRO LTD,594.55,599.2,604,590.25,601.8,2163182480,3614595,Y, ,74035,621.9,474.7
1/23/2015,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,389.5,394,394.4,387.25,390.75,516043791.3,1321254,Y, ,35061,402.4,254.15
1/27/2015,N,EQ,Cement,ACC,ACC LIMITED,1542.05,1540.15,1545.05,1503.65,1528.7,904348232,594877,Y, ,20742,1569,970.15
1/27/2015,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,252.5,250.5,251.5,245.2,250.2,593542920,2395358,Y, ,26339,253.4,150.1
1/27/2015,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,862.1,868.9,892.8,865.5,890.5,1623574404,1831293,Y, ,51617,892.8,460.2
1/27/2015,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,565.15,570.9,597.8,567,592.1,3132144716,5376830,Y, ,78521,2043.05,369.05
1/27/2015,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2441.5,2428.2,2439.95,2387.25,2419.85,1221002886,507659,Y, ,32083,2695,1793.2
1/27/2015,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,223.1,224.9,224.9,219.5,222.95,526783859.1,2373640,Y, ,22320,1138.7,219.5
1/27/2015,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,384.1,382.7,395,381.6,394.2,1850129055,4748323,Y, ,61506,420,281.9
1/27/2015,N,EQ,CapGoods,BHEL,BHEL,279.1,285.15,286.5,279.5,281.9,1188546482,4206347,Y, ,55837,291.5,145.55
1/27/2015,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,674.75,678.9,694.85,660.8,692.05,1314448456,1934214,Y, ,41505,785,331.85
1/27/2015,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,248.35,247.9,249.05,238.1,239.1,918063177.9,3812839,Y, ,87407,386,228.05
1/27/2015,N,EQ,Pharma,CIPLA,CIPLA LTD,677.65,687,710,683,707.05,1441352898,2067849,Y, ,63575,710,366.5
1/27/2015,N,EQ,Metals,COALINDIA,COAL INDIA LTD,394.7,391.9,394.7,379,382.65,1002544550,2619631,Y, ,47229,423.7,240.3
1/27/2015,N,EQ,Housing,DLF,DLF LIMITED,156.7,157.6,159.2,153.8,157.9,1385878536,8855525,Y, ,59266,242.95,100.1
1/27/2015,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3349.6,3324.85,3324.85,3195.35,3212.4,1329463218,412304,Y, ,44691,3666.25,2246.5
1/27/2015,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,422.95,423.4,427.5,416.2,419.15,987559058.9,2357718,Y, ,40902,551.9,340.2
1/27/2015,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3793.05,3798.7,3864,3775,3850,497270688.8,129499,Y, ,9545,3864,2426.35
1/27/2015,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1646.65,1648.9,1648.9,1607.55,1616.35,1802387535,1115443,Y, ,77760,1776.25,1256
1/27/2015,N,EQ,FinSrvc,HDFC,HDFC LTD,1290.1,1303.9,1320,1288.55,1315.85,5718754486,4368011,Y, ,160915,1340.95,755
1/27/2015,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1042.8,1043,1077.75,1040.9,1074.05,2639403462,2490600,Y, ,29603,1077.75,616.8
1/27/2015,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2862.8,2860,2869.65,2823,2857.75,1600101656,563105,Y, ,40226,3269.95,1907.1
1/27/2015,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,144.8,139.9,144.5,139,142.5,1115476473,7886739,Y, ,55031,198.9,96.7
1/27/2015,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,965.3,962.1,967.9,936.6,941.95,3097467636,3274894,Y, ,81022,968.85,542
1/27/2015,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,370.7,374.5,384.8,372.7,383.5,4807103326,12666170,Y, ,138958,1798.15,319.2
1/27/2015,N,EQ,FinSrvc,IDFC,IDFC LIMITED,174.3,174.4,175.75,170.8,173.1,913707234.7,5297228,Y, ,31333,177.25,88.05
1/27/2015,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,857.35,857,870,851.4,863.25,724710705.6,840924,Y, ,19164,870,369.5
1/27/2015,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2215.05,2221,2221,2130.1,2136.5,7373022314,3434992,Y, ,117167,4402.2,1896.3
1/27/2015,N,EQ,Tobacco,ITC,ITC LTD,349.45,350,361,349.35,360.15,5989464183,16837241,Y, ,120696,400.3,311.4
1/27/2015,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,158.4,158.9,160.95,156.55,159,964283930.1,6069112,Y, ,42016,351,125.1
1/27/2015,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1385.3,1383.4,1393,1362.3,1388.35,1158974630,843366,Y, ,41025,1444,630.5
1/27/2015,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1711.3,1720,1750,1718,1742,3931874418,2260406,Y, ,92491,1776.6,965.1
1/27/2015,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1489.45,1489,1529.4,1475.55,1524.25,971251375.5,641940,Y, ,23803,1529.4,855.4
1/27/2015,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1361.9,1359.65,1360,1313.1,1324.45,1582291607,1191466,Y, ,79991,1433.7,846.6
1/27/2015,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3606.7,3644.95,3704.7,3585.15,3687.9,4665291818,1278436,Y, ,60969,3704.7,1540.4
1/27/2015,N,EQ,Metals,NMDC,NMDC LTD.,139.3,139.5,142.5,137.2,141.15,396397535.9,2815820,Y, ,26376,196,123.1
1/27/2015,N,EQ,Power,NTPC,NTPC LTD,141.9,142.5,143.7,140.7,143.15,2137518238,14984991,Y, ,46921,168.9,110.65
1/27/2015,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,348.8,350,351.6,346.05,350.25,1090071320,3126582,Y, ,40968,471.85,264.15
1/27/2015,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,207.15,208.95,209,202.6,204.65,855180846.6,4183250,Y, ,33727,1135.1,199.6
1/27/2015,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,149.55,148.25,151,147.2,149.95,510551381.4,3402034,Y, ,15267,151.4,93.25
1/27/2015,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,886.9,892.9,896.7,880.5,889.05,3642848564,4100754,Y, ,139067,1145.25,793.1
1/27/2015,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,327.45,329.4,332.15,322.6,330.05,4482899863,13734088,Y, ,158444,2979,287
1/27/2015,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,205.4,204.8,208.15,201.8,207.3,934308651.6,4559087,Y, ,52900,318.3,168.85
1/27/2015,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,926.8,939.9,939.95,901,914,2063597786,2261868,Y, ,74915,939.95,552.55
1/27/2015,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,588.45,596.05,607.7,596.05,604.55,4290411450,7136967,Y, ,196320,607.7,332.1
1/27/2015,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,88.85,89.4,91.2,88.25,89,539573671.2,6022715,Y, ,25536,115.6,71.4
1/27/2015,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,403.1,402.8,404,395.5,398.4,1584651209,3972311,Y, ,95591,579.9,332
1/27/2015,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2503.6,2512.35,2515,2489.55,2502.05,3426510288,1369368,Y,XD,71406,2839.7,1999.5
1/27/2015,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2780.75,2779.85,2819.9,2760.5,2816.65,1383929026,494122,Y, ,29189,2820,1676.35
1/27/2015,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3147.9,3199.9,3199.9,3105.45,3121.45,1338981976,426957,Y, ,32930,3199.9,1650.3
1/27/2015,N,EQ,InfoTech,WIPRO,WIPRO LTD,601.8,602.4,605.75,595,598.55,1775696986,2955854,Y, ,57094,621.9,474.7
1/27/2015,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,390.75,387.6,391.75,384.2,389.95,458271592.9,1179774,Y, ,23843,402.4,254.15
1/28/2015,N,EQ,Cement,ACC,ACC LIMITED,1528.7,1527.45,1555,1515.55,1543.8,579003562.2,375711,Y, ,22968,1569,970.15
1/28/2015,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,250.2,248.25,252,247,249.05,682355630.9,2733606,Y, ,29317,253.4,150.1
1/28/2015,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,890.5,893.05,921,891.05,910.25,2638238288,2895714,Y, ,71270,921,460.2
1/28/2015,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,592.1,590,599.8,583.45,590.6,3762046818,6370073,Y, ,77085,2043.05,369.05
1/28/2015,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2419.85,2414.4,2414.4,2383.3,2398.8,2312690197,963742,Y, ,34252,2695,1793.2
1/28/2015,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,222.95,222.9,227.85,220.4,223.55,649113664.4,2889375,Y, ,34593,1138.7,219.5
1/28/2015,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,394.2,393.7,395.7,371.6,373.6,1533535333,4047153,Y, ,61580,420,281.9
1/28/2015,N,EQ,CapGoods,BHEL,BHEL,281.9,281,282.45,273.15,279.25,1386608810,4969610,Y, ,46488,291.5,145.55
1/28/2015,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,692.05,688.85,709.6,685,706.25,1340675512,1906496,Y, ,63543,785,331.85
1/28/2015,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,239.1,238,238,233.1,235.7,693071090.7,2951807,Y, ,42287,386,228.05
1/28/2015,N,EQ,Pharma,CIPLA,CIPLA LTD,707.05,706.9,707,692.55,703.55,965907697.4,1379608,Y, ,41761,710,366.5
1/28/2015,N,EQ,Metals,COALINDIA,COAL INDIA LTD,382.65,382.4,388.7,380.5,383.8,997060203.3,2589117,Y, ,34423,423.7,240.3
1/28/2015,N,EQ,Housing,DLF,DLF LIMITED,157.9,155.65,164.1,154.2,163.05,1899785176,11878411,Y, ,64395,242.95,100.1
1/28/2015,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3212.4,3220,3245,3172.1,3239.05,805937243.6,249711,Y, ,16939,3666.25,2246.5
1/28/2015,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,419.15,422,422.3,412.6,418.8,554493605.6,1328843,Y, ,25900,551.9,340.2
1/28/2015,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3850,3830.15,3913,3830.15,3894.7,470868522.7,121386,Y, ,14081,3913,2426.35
1/28/2015,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1616.35,1610,1665.75,1610,1659.4,1725919216,1043347,Y, ,56883,1776.25,1256
1/28/2015,N,EQ,FinSrvc,HDFC,HDFC LTD,1315.85,1323.95,1361.85,1300.7,1344.6,7271827802,5446676,Y, ,103151,1361.85,755
1/28/2015,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1074.05,1070,1093.2,1055,1058.35,3041205643,2841235,Y, ,42669,1093.2,616.8
1/28/2015,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2857.75,2860,2895.5,2840.55,2865.1,1191345657,415685,Y, ,36421,3269.95,1907.1
1/28/2015,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,142.5,141.75,143.1,139.65,140.15,1057253156,7496686,Y, ,35651,198.9,96.7
1/28/2015,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,941.95,938,940.8,928.15,933.85,2100100096,2246526,Y, ,49699,968.85,542
1/28/2015,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,383.5,382.95,393.4,381.6,384.05,5190226298,13443355,Y, ,156803,1798.15,319.2
1/28/2015,N,EQ,FinSrvc,IDFC,IDFC LIMITED,173.1,174,177.75,172.2,172.9,1686605073,9652692,Y, ,44196,177.75,88.05
1/28/2015,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,863.25,859.95,880,858.2,868.75,805509698.2,925540,Y, ,20802,880,369.5
1/28/2015,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2136.5,2150,2154.8,2130.3,2144.55,7041041024,3283589,Y, ,99134,4402.2,1896.3
1/28/2015,N,EQ,Tobacco,ITC,ITC LTD,360.15,360,363.45,357.55,362.3,2961859734,8211866,Y, ,104052,400.3,311.4
1/28/2015,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,159,158.6,158.6,154.1,155.1,620254995.7,3970022,Y, ,22644,351,125.1
1/28/2015,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1388.35,1383.1,1390,1346.55,1351.15,5122528469,3720199,Y, ,52071,1444,630.5
1/28/2015,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1742,1735.2,1740.5,1685,1698.35,3959237406,2309016,Y, ,124372,1776.6,965.1
1/28/2015,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1524.25,1521.9,1533.5,1501.8,1515.5,977952112.3,643871,Y, ,16458,1533.5,855.4
1/28/2015,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1324.45,1324.45,1334,1303,1316.3,1092025684,829956,Y, ,30489,1433.7,846.6
1/28/2015,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3687.9,3692,3758.5,3692,3725.8,2509983688,672705,Y, ,33944,3758.5,1540.4
1/28/2015,N,EQ,Metals,NMDC,NMDC LTD.,141.15,141,141.5,138.5,140.95,356846760,2543401,Y, ,17489,196,123.1
1/28/2015,N,EQ,Power,NTPC,NTPC LTD,143.15,143,144.95,141.55,142.85,807363442.3,5637058,Y, ,26444,168.9,110.65
1/28/2015,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,350.25,350,356.5,348.55,353.9,1651502993,4691651,Y, ,71251,471.85,264.15
1/28/2015,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,204.65,204,211,202.85,206.7,1346992475,6508856,Y, ,52243,1135.1,199.6
